2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for NSW [Please Note: These results are not final. Event:15508 Phase:PostElection Generated:2010-08-24T18:16:36 Cycle:1156ec49-ba92-419f-ad74-e269ebab66f1 Created:2010-08-24T18:02:33 Environment:PROD Site:CDC Server:DB01 Version:6.0.9.8314]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NSW,131,Macarthur,1690,Narellan,999,Informal,Informal,999,N,N,,Informal,194,1.56
NSW,131,Macarthur,11992,Narellan Vale,21918,McCULLOCH,Kate Melissa,1,N,N,ON,One Nation,112,3.03
NSW,131,Macarthur,11992,Narellan Vale,21596,BLEASDALE,Nick,2,N,N,ALP,Labor,1474,-4.86
NSW,131,Macarthur,11992,Narellan Vale,21955,CAMMARERI,Domenic,3,N,N,BAP,Building Australia,27,0.73
NSW,131,Macarthur,11992,Narellan Vale,21649,MATHESON,Russell,4,N,N,LP,Liberal,1769,-0.32
NSW,131,Macarthur,11992,Narellan Vale,21085,NORSWORTHY,Nolene,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),31,-0.99
NSW,131,Macarthur,11992,Narellan Vale,21094,Di BLASIO,Jessica,6,N,N,GRN,The Greens,165,1.8
NSW,131,Macarthur,11992,Narellan Vale,21688,MEAD,Clinton,7,N,N,DEM,Australian Democrats,38,0.29
NSW,131,Macarthur,11992,Narellan Vale,21664,HERBERT,Grant,8,N,N,FFP,Family First,82,0.65
NSW,131,Macarthur,11992,Narellan Vale,999,Informal,Informal,999,N,N,,Informal,300,0.98
NSW,131,Macarthur,2930,Rosemeadow,21918,McCULLOCH,Kate Melissa,1,N,N,ON,One Nation,70,2.44
NSW,131,Macarthur,2930,Rosemeadow,21596,BLEASDALE,Nick,2,N,N,ALP,Labor,1454,-9.07
NSW,131,Macarthur,2930,Rosemeadow,21955,CAMMARERI,Domenic,3,N,N,BAP,Building Australia,21,0.73
NSW,131,Macarthur,2930,Rosemeadow,21649,MATHESON,Russell,4,N,N,LP,Liberal,1007,4.37
NSW,131,Macarthur,2930,Rosemeadow,21085,NORSWORTHY,Nolene,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),48,0.56
NSW,131,Macarthur,2930,Rosemeadow,21094,Di BLASIO,Jessica,6,N,N,GRN,The Greens,196,2.37
NSW,131,Macarthur,2930,Rosemeadow,21688,MEAD,Clinton,7,N,N,DEM,Australian Democrats,14,-0.82
NSW,131,Macarthur,2930,Rosemeadow,21664,HERBERT,Grant,8,N,N,FFP,Family First,60,-0.29
NSW,131,Macarthur,2930,Rosemeadow,999,Informal,Informal,999,N,N,,Informal,336,2.74
NSW,131,Macarthur,44414,Rossmore (Macarthur),21918,McCULLOCH,Kate Melissa,1,N,N,ON,One Nation,21,2.33
NSW,131,Macarthur,44414,Rossmore (Macarthur),21596,BLEASDALE,Nick,2,N,N,ALP,Labor,242,-11.98
NSW,131,Macarthur,44414,Rossmore (Macarthur),21955,CAMMARERI,Domenic,3,N,N,BAP,Building Australia,12,1.33
NSW,131,Macarthur,44414,Rossmore (Macarthur),21649,MATHESON,Russell,4,N,N,LP,Liberal,546,9.65
NSW,131,Macarthur,44414,Rossmore (Macarthur),21085,NORSWORTHY,Nolene,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),20,-1.36
NSW,131,Macarthur,44414,Rossmore (Macarthur),21094,Di BLASIO,Jessica,6,N,N,GRN,The Greens,34,-2.74
NSW,131,Macarthur,44414,Rossmore (Macarthur),21688,MEAD,Clinton,7,N,N,DEM,Australian Democrats,6,0.67
NSW,131,Macarthur,44414,Rossmore (Macarthur),21664,HERBERT,Grant,8,N,N,FFP,Family First,19,2.11
NSW,131,Macarthur,44414,Rossmore (Macarthur),999,Informal,Informal,999,N,N,,Informal,153,6.42
NSW,131,Macarthur,2931,Ruse,21918,McCULLOCH,Kate Melissa,1,N,N,ON,One Nation,73,3.01
NSW,131,Macarthur,2931,Ruse,21596,BLEASDALE,Nick,2,N,N,ALP,Labor,1052,-7.39
NSW,131,Macarthur,2931,Ruse,21955,CAMMARERI,Domenic,3,N,N,BAP,Building Australia,15,0.62
NSW,131,Macarthur,2931,Ruse,21649,MATHESON,Russell,4,N,N,LP,Liberal,1013,1.26
NSW,131,Macarthur,2931,Ruse,21085,NORSWORTHY,Nolene,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),49,0.05
NSW,131,Macarthur,2931,Ruse,21094,Di BLASIO,Jessica,6,N,N,GRN,The Greens,140,2.58
NSW,131,Macarthur,2931,Ruse,21688,MEAD,Clinton,7,N,N,DEM,Australian Democrats,26,0.17
NSW,131,Macarthur,2931,Ruse,21664,HERBERT,Grant,8,N,N,FFP,Family First,59,0.21
NSW,131,Macarthur,2931,Ruse,999,Informal,Informal,999,N,N,,Informal,220,1.99
NSW,131,Macarthur,1697,Silverdale,21918,McCULLOCH,Kate Melissa,1,N,N,ON,One Nation,15,2.31
NSW,131,Macarthur,1697,Silverdale,21596,BLEASDALE,Nick,2,N,N,ALP,Labor,147,-11.11
NSW,131,Macarthur,1697,Silverdale,21955,CAMMARERI,Domenic,3,N,N,BAP,Building Australia,3,0.46
NSW,131,Macarthur,1697,Silverdale,21649,MATHESON,Russell,4,N,N,LP,Liberal,430,6.26
NSW,131,Macarthur,1697,Silverdale,21085,NORSWORTHY,Nolene,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),10,-0.38
NSW,131,Macarthur,1697,Silverdale,21094,Di BLASIO,Jessica,6,N,N,GRN,The Greens,28,-0.01
NSW,131,Macarthur,1697,Silverdale,21688,MEAD,Clinton,7,N,N,DEM,Australian Democrats,2,0.31
NSW,131,Macarthur,1697,Silverdale,21664,HERBERT,Grant,8,N,N,FFP,Family First,14,2.16
NSW,131,Macarthur,1697,Silverdale,999,Informal,Informal,999,N,N,,Informal,40,0.94
NSW,131,Macarthur,31241,St Helens Park,21918,McCULLOCH,Kate Melissa,1,N,N,ON,One Nation,39,2.5
NSW,131,Macarthur,31241,St Helens Park,21596,BLEASDALE,Nick,2,N,N,ALP,Labor,786,-6.32
NSW,131,Macarthur,31241,St Helens Park,21955,CAMMARERI,Domenic,3,N,N,BAP,Building Australia,13,0.83
NSW,131,Macarthur,31241,St Helens Park,21649,MATHESON,Russell,4,N,N,LP,Liberal,544,0.6
NSW,131,Macarthur,31241,St Helens Park,21085,NORSWORTHY,Nolene,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),43,1.52
NSW,131,Macarthur,31241,St Helens Park,21094,Di BLASIO,Jessica,6,N,N,GRN,The Greens,50,-1.24
NSW,131,Macarthur,31241,St Helens Park,21688,MEAD,Clinton,7,N,N,DEM,Australian Democrats,43,2.17
NSW,131,Macarthur,31241,St Helens Park,21664,HERBERT,Grant,8,N,N,FFP,Family First,41,0.54
NSW,131,Macarthur,31241,St Helens Park,999,Informal,Informal,999,N,N,,Informal,109,-0.7
NSW,131,Macarthur,14113,Sydney (Macarthur),21918,McCULLOCH,Kate Melissa,1,N,N,ON,One Nation,0,0
NSW,131,Macarthur,14113,Sydney (Macarthur),21596,BLEASDALE,Nick,2,N,N,ALP,Labor,26,0.82
NSW,131,Macarthur,14113,Sydney (Macarthur),21955,CAMMARERI,Domenic,3,N,N,BAP,Building Australia,0,0
NSW,131,Macarthur,14113,Sydney (Macarthur),21649,MATHESON,Russell,4,N,N,LP,Liberal,25,-3.02
NSW,131,Macarthur,14113,Sydney (Macarthur),21085,NORSWORTHY,Nolene,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),1,0.47
NSW,131,Macarthur,14113,Sydney (Macarthur),21094,Di BLASIO,Jessica,6,N,N,GRN,The Greens,10,4.63
NSW,131,Macarthur,14113,Sydney (Macarthur),21688,MEAD,Clinton,7,N,N,DEM,Australian Democrats,1,1.59
NSW,131,Macarthur,14113,Sydney (Macarthur),21664,HERBERT,Grant,8,N,N,FFP,Family First,0,-4.49
NSW,131,Macarthur,14113,Sydney (Macarthur),999,Informal,Informal,999,N,N,,Informal,3,1.29
NSW,131,Macarthur,895,Wallacia,21918,McCULLOCH,Kate Melissa,1,N,N,ON,One Nation,30,3.78
NSW,131,Macarthur,895,Wallacia,21596,BLEASDALE,Nick,2,N,N,ALP,Labor,227,-5.18
NSW,131,Macarthur,895,Wallacia,21955,CAMMARERI,Domenic,3,N,N,BAP,Building Australia,5,0.63
NSW,131,Macarthur,895,Wallacia,21649,MATHESON,Russell,4,N,N,LP,Liberal,450,-1.88
NSW,131,Macarthur,895,Wallacia,21085,NORSWORTHY,Nolene,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),14,-1.19
NSW,131,Macarthur,895,Wallacia,21094,Di BLASIO,Jessica,6,N,N,GRN,The Greens,49,1.45
NSW,131,Macarthur,895,Wallacia,21688,MEAD,Clinton,7,N,N,DEM,Australian Democrats,6,0.76
NSW,131,Macarthur,895,Wallacia,21664,HERBERT,Grant,8,N,N,FFP,Family First,13,1.64
NSW,131,Macarthur,895,Wallacia,999,Informal,Informal,999,N,N,,Informal,48,1.73
NSW,131,Macarthur,1707,Warragamba,21918,McCULLOCH,Kate Melissa,1,N,N,ON,One Nation,65,3.95
NSW,131,Macarthur,1707,Warragamba,21596,BLEASDALE,Nick,2,N,N,ALP,Labor,570,-9.2
NSW,131,Macarthur,1707,Warragamba,21955,CAMMARERI,Domenic,3,N,N,BAP,Building Australia,7,0.43
NSW,131,Macarthur,1707,Warragamba,21649,MATHESON,Russell,4,N,N,LP,Liberal,867,3.01
NSW,131,Macarthur,1707,Warragamba,21085,NORSWORTHY,Nolene,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),22,-0.57
NSW,131,Macarthur,1707,Warragamba,21094,Di BLASIO,Jessica,6,N,N,GRN,The Greens,71,-0.29
NSW,131,Macarthur,1707,Warragamba,21688,MEAD,Clinton,7,N,N,DEM,Australian Democrats,12,0.73
NSW,131,Macarthur,1707,Warragamba,21664,HERBERT,Grant,8,N,N,FFP,Family First,32,1.94
NSW,131,Macarthur,1707,Warragamba,999,Informal,Informal,999,N,N,,Informal,177,6.3
NSW,131,Macarthur,2936,Wedderburn,21918,McCULLOCH,Kate Melissa,1,N,N,ON,One Nation,8,2.56
NSW,131,Macarthur,2936,Wedderburn,21596,BLEASDALE,Nick,2,N,N,ALP,Labor,72,-13.22
NSW,131,Macarthur,2936,Wedderburn,21955,CAMMARERI,Domenic,3,N,N,BAP,Building Australia,2,0.64
NSW,131,Macarthur,2936,Wedderburn,21649,MATHESON,Russell,4,N,N,LP,Liberal,195,8.74
NSW,131,Macarthur,2936,Wedderburn,21085,NORSWORTHY,Nolene,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),4,-0.27
NSW,131,Macarthur,2936,Wedderburn,21094,Di BLASIO,Jessica,6,N,N,GRN,The Greens,25,2.11
NSW,131,Macarthur,2936,Wedderburn,21688,MEAD,Clinton,7,N,N,DEM,Australian Democrats,3,-0.59
NSW,131,Macarthur,2936,Wedderburn,21664,HERBERT,Grant,8,N,N,FFP,Family First,4,0.97
NSW,131,Macarthur,2936,Wedderburn,999,Informal,Informal,999,N,N,,Informal,28,3.21
NSW,131,Macarthur,2938,Woodbine,21918,McCULLOCH,Kate Melissa,1,N,N,ON,One Nation,53,2.7
NSW,131,Macarthur,2938,Woodbine,21596,BLEASDALE,Nick,2,N,N,ALP,Labor,835,-13.98
NSW,131,Macarthur,2938,Woodbine,21955,CAMMARERI,Domenic,3,N,N,BAP,Building Australia,13,0.66
NSW,131,Macarthur,2938,Woodbine,21649,MATHESON,Russell,4,N,N,LP,Liberal,848,11.73
NSW,131,Macarthur,2938,Woodbine,21085,NORSWORTHY,Nolene,5,N,N,CDP,Christian Democratic Party (Fred Nile Group),44,-0.92
NSW,131,Macarthur,2938,Woodbine,21094,Di BLASIO,Jessica,6,N,N,GRN,The Greens,108,2.58
NSW,131,Macarthur,2938,Woodbine,21688,MEAD,Clinton,7,N,N,DEM,Australian Democrats,25,1.27
NSW,131,Macarthur,2938,Woodbine,21664,HERBERT,Grant,8,N,N,FFP,Family First,37,-2.21
NSW,131,Macarthur,2938,Woodbine,999,Informal,Informal,999,N,N,,Informal,216,3.83
NSW,132,Mackellar,1715,Avalon,21398,KING,Jonathan,1,N,N,GRN,The Greens,999,8.33
NSW,132,Mackellar,1715,Avalon,21419,BEATTIE,Linda,2,N,N,ALP,Labor,803,-2.75
NSW,132,Mackellar,1715,Avalon,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,1972,3.75
NSW,132,Mackellar,1715,Avalon,999,Informal,Informal,999,N,N,,Informal,203,1.26
NSW,132,Mackellar,1716,Barrenjoey,21398,KING,Jonathan,1,N,N,GRN,The Greens,385,6.22
NSW,132,Mackellar,1716,Barrenjoey,21419,BEATTIE,Linda,2,N,N,ALP,Labor,297,-1.89
NSW,132,Mackellar,1716,Barrenjoey,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,790,4.36
NSW,132,Mackellar,1716,Barrenjoey,999,Informal,Informal,999,N,N,,Informal,67,-0.07
NSW,132,Mackellar,1717,Bayview,21398,KING,Jonathan,1,N,N,GRN,The Greens,185,4.46
NSW,132,Mackellar,1717,Bayview,21419,BEATTIE,Linda,2,N,N,ALP,Labor,192,-1.35
NSW,132,Mackellar,1717,Bayview,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,786,2.54
NSW,132,Mackellar,1717,Bayview,999,Informal,Informal,999,N,N,,Informal,50,-0.21
NSW,132,Mackellar,1718,Beacon Hill (Mackellar),21398,KING,Jonathan,1,N,N,GRN,The Greens,320,5.16
NSW,132,Mackellar,1718,Beacon Hill (Mackellar),21419,BEATTIE,Linda,2,N,N,ALP,Labor,486,-5.91
NSW,132,Mackellar,1718,Beacon Hill (Mackellar),21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,1360,7.37
NSW,132,Mackellar,1718,Beacon Hill (Mackellar),999,Informal,Informal,999,N,N,,Informal,111,-0.4
NSW,132,Mackellar,186,Belrose,21398,KING,Jonathan,1,N,N,GRN,The Greens,332,4.73
NSW,132,Mackellar,186,Belrose,21419,BEATTIE,Linda,2,N,N,ALP,Labor,587,-4.1
NSW,132,Mackellar,186,Belrose,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,1800,7.11
NSW,132,Mackellar,186,Belrose,999,Informal,Informal,999,N,N,,Informal,156,0.94
NSW,132,Mackellar,31630,Belrose North,21398,KING,Jonathan,1,N,N,GRN,The Greens,219,2.23
NSW,132,Mackellar,31630,Belrose North,21419,BEATTIE,Linda,2,N,N,ALP,Labor,406,-3.65
NSW,132,Mackellar,31630,Belrose North,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,1624,7.28
NSW,132,Mackellar,31630,Belrose North,999,Informal,Informal,999,N,N,,Informal,106,0.26
NSW,132,Mackellar,1719,Bilgola Plateau,21398,KING,Jonathan,1,N,N,GRN,The Greens,319,2.53
NSW,132,Mackellar,1719,Bilgola Plateau,21419,BEATTIE,Linda,2,N,N,ALP,Labor,309,-0.4
NSW,132,Mackellar,1719,Bilgola Plateau,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,977,5.83
NSW,132,Mackellar,1719,Bilgola Plateau,999,Informal,Informal,999,N,N,,Informal,93,0.97
NSW,132,Mackellar,1720,Collaroy,21398,KING,Jonathan,1,N,N,GRN,The Greens,291,5.38
NSW,132,Mackellar,1720,Collaroy,21419,BEATTIE,Linda,2,N,N,ALP,Labor,395,-1.55
NSW,132,Mackellar,1720,Collaroy,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,1075,3.16
NSW,132,Mackellar,1720,Collaroy,999,Informal,Informal,999,N,N,,Informal,59,-0.83
NSW,132,Mackellar,1721,Collaroy Plateau,21398,KING,Jonathan,1,N,N,GRN,The Greens,370,4.11
NSW,132,Mackellar,1721,Collaroy Plateau,21419,BEATTIE,Linda,2,N,N,ALP,Labor,522,-2.94
NSW,132,Mackellar,1721,Collaroy Plateau,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,1627,4.36
NSW,132,Mackellar,1721,Collaroy Plateau,999,Informal,Informal,999,N,N,,Informal,137,0.52
NSW,132,Mackellar,1724,Cromer,21398,KING,Jonathan,1,N,N,GRN,The Greens,324,3.12
NSW,132,Mackellar,1724,Cromer,21419,BEATTIE,Linda,2,N,N,ALP,Labor,612,-2.36
NSW,132,Mackellar,1724,Cromer,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,1777,7.18
NSW,132,Mackellar,1724,Cromer,999,Informal,Informal,999,N,N,,Informal,158,-0.01
NSW,132,Mackellar,1722,Cromer East,21398,KING,Jonathan,1,N,N,GRN,The Greens,149,2.68
NSW,132,Mackellar,1722,Cromer East,21419,BEATTIE,Linda,2,N,N,ALP,Labor,244,-5.12
NSW,132,Mackellar,1722,Cromer East,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,703,7.59
NSW,132,Mackellar,1722,Cromer East,999,Informal,Informal,999,N,N,,Informal,68,1.93
NSW,132,Mackellar,1725,Dee Why,21398,KING,Jonathan,1,N,N,GRN,The Greens,488,5.51
NSW,132,Mackellar,1725,Dee Why,21419,BEATTIE,Linda,2,N,N,ALP,Labor,864,-6.61
NSW,132,Mackellar,1725,Dee Why,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,1580,8.79
NSW,132,Mackellar,1725,Dee Why,999,Informal,Informal,999,N,N,,Informal,265,0.73
NSW,132,Mackellar,1726,Dee Why Central (Mackellar),21398,KING,Jonathan,1,N,N,GRN,The Greens,249,7.84
NSW,132,Mackellar,1726,Dee Why Central (Mackellar),21419,BEATTIE,Linda,2,N,N,ALP,Labor,380,-8.13
NSW,132,Mackellar,1726,Dee Why Central (Mackellar),21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,651,7.38
NSW,132,Mackellar,1726,Dee Why Central (Mackellar),999,Informal,Informal,999,N,N,,Informal,121,-0.15
NSW,132,Mackellar,11965,Dee Why East (Mackellar),21398,KING,Jonathan,1,N,N,GRN,The Greens,197,5.5
NSW,132,Mackellar,11965,Dee Why East (Mackellar),21419,BEATTIE,Linda,2,N,N,ALP,Labor,302,-2.08
NSW,132,Mackellar,11965,Dee Why East (Mackellar),21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,535,2.81
NSW,132,Mackellar,11965,Dee Why East (Mackellar),999,Informal,Informal,999,N,N,,Informal,80,3.34
NSW,132,Mackellar,30123,Divisional Office (PREPOLL),21398,KING,Jonathan,1,N,N,GRN,The Greens,97,3.79
NSW,132,Mackellar,30123,Divisional Office (PREPOLL),21419,BEATTIE,Linda,2,N,N,ALP,Labor,106,-5.35
NSW,132,Mackellar,30123,Divisional Office (PREPOLL),21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,402,9.28
NSW,132,Mackellar,30123,Divisional Office (PREPOLL),999,Informal,Informal,999,N,N,,Informal,17,-0.84
NSW,132,Mackellar,1727,Elanora,21398,KING,Jonathan,1,N,N,GRN,The Greens,344,3.98
NSW,132,Mackellar,1727,Elanora,21419,BEATTIE,Linda,2,N,N,ALP,Labor,412,-3.06
NSW,132,Mackellar,1727,Elanora,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,1302,6.97
NSW,132,Mackellar,1727,Elanora,999,Informal,Informal,999,N,N,,Informal,97,0.49
NSW,132,Mackellar,189,Forest,21398,KING,Jonathan,1,N,N,GRN,The Greens,261,6.09
NSW,132,Mackellar,189,Forest,21419,BEATTIE,Linda,2,N,N,ALP,Labor,310,-6.75
NSW,132,Mackellar,189,Forest,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,1067,7
NSW,132,Mackellar,189,Forest,999,Informal,Informal,999,N,N,,Informal,67,0.91
NSW,132,Mackellar,57630,Forestville (Mackellar),21398,KING,Jonathan,1,N,N,GRN,The Greens,308,5.3
NSW,132,Mackellar,57630,Forestville (Mackellar),21419,BEATTIE,Linda,2,N,N,ALP,Labor,470,-3.75
NSW,132,Mackellar,57630,Forestville (Mackellar),21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,1247,6.24
NSW,132,Mackellar,57630,Forestville (Mackellar),999,Informal,Informal,999,N,N,,Informal,117,1.43
NSW,132,Mackellar,192,Frenchs Forest (Mackellar),21398,KING,Jonathan,1,N,N,GRN,The Greens,313,7.47
NSW,132,Mackellar,192,Frenchs Forest (Mackellar),21419,BEATTIE,Linda,2,N,N,ALP,Labor,356,-6.13
NSW,132,Mackellar,192,Frenchs Forest (Mackellar),21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,1074,5.01
NSW,132,Mackellar,192,Frenchs Forest (Mackellar),999,Informal,Informal,999,N,N,,Informal,91,0.74
NSW,132,Mackellar,1723,Frenchs Forest East,21398,KING,Jonathan,1,N,N,GRN,The Greens,148,5.16
NSW,132,Mackellar,1723,Frenchs Forest East,21419,BEATTIE,Linda,2,N,N,ALP,Labor,230,-5.75
NSW,132,Mackellar,1723,Frenchs Forest East,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,654,6.9
NSW,132,Mackellar,1723,Frenchs Forest East,999,Informal,Informal,999,N,N,,Informal,33,-0.24
NSW,132,Mackellar,197,Kambora,21398,KING,Jonathan,1,N,N,GRN,The Greens,107,4.43
NSW,132,Mackellar,197,Kambora,21419,BEATTIE,Linda,2,N,N,ALP,Labor,154,-2.72
NSW,132,Mackellar,197,Kambora,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,553,6.74
NSW,132,Mackellar,197,Kambora,999,Informal,Informal,999,N,N,,Informal,39,1.59
NSW,132,Mackellar,205,Mimosa,21398,KING,Jonathan,1,N,N,GRN,The Greens,273,3.81
NSW,132,Mackellar,205,Mimosa,21419,BEATTIE,Linda,2,N,N,ALP,Labor,425,-3.72
NSW,132,Mackellar,205,Mimosa,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,1509,6.44
NSW,132,Mackellar,205,Mimosa,999,Informal,Informal,999,N,N,,Informal,95,0.67
NSW,132,Mackellar,1729,Mona Vale,21398,KING,Jonathan,1,N,N,GRN,The Greens,539,0.71
NSW,132,Mackellar,1729,Mona Vale,21419,BEATTIE,Linda,2,N,N,ALP,Labor,1298,9.41
NSW,132,Mackellar,1729,Mona Vale,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,2376,-2.08
NSW,132,Mackellar,1729,Mona Vale,999,Informal,Informal,999,N,N,,Informal,226,-0.87
NSW,132,Mackellar,1730,Mona Vale Beach,21398,KING,Jonathan,1,N,N,GRN,The Greens,285,5.21
NSW,132,Mackellar,1730,Mona Vale Beach,21419,BEATTIE,Linda,2,N,N,ALP,Labor,240,-4.58
NSW,132,Mackellar,1730,Mona Vale Beach,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,979,6.11
NSW,132,Mackellar,1730,Mona Vale Beach,999,Informal,Informal,999,N,N,,Informal,89,1.79
NSW,132,Mackellar,1731,Mona Vale Hospital,21398,KING,Jonathan,1,N,N,GRN,The Greens,142,8.33
NSW,132,Mackellar,1731,Mona Vale Hospital,21419,BEATTIE,Linda,2,N,N,ALP,Labor,165,-2.53
NSW,132,Mackellar,1731,Mona Vale Hospital,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,313,1.77
NSW,132,Mackellar,1731,Mona Vale Hospital,999,Informal,Informal,999,N,N,,Informal,14,-1.73
NSW,132,Mackellar,33074,Mona Vale North,21398,KING,Jonathan,1,N,N,GRN,The Greens,295,3.47
NSW,132,Mackellar,33074,Mona Vale North,21419,BEATTIE,Linda,2,N,N,ALP,Labor,356,-1.08
NSW,132,Mackellar,33074,Mona Vale North,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,1370,5.57
NSW,132,Mackellar,33074,Mona Vale North,999,Informal,Informal,999,N,N,,Informal,96,0.82
NSW,132,Mackellar,33701,Mona Vale PPVC,21398,KING,Jonathan,1,N,N,GRN,The Greens,674,3.35
NSW,132,Mackellar,33701,Mona Vale PPVC,21419,BEATTIE,Linda,2,N,N,ALP,Labor,856,-3.09
NSW,132,Mackellar,33701,Mona Vale PPVC,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,2785,7.43
NSW,132,Mackellar,33701,Mona Vale PPVC,999,Informal,Informal,999,N,N,,Informal,170,0.18
NSW,132,Mackellar,1732,Narrabeen,21398,KING,Jonathan,1,N,N,GRN,The Greens,335,6.84
NSW,132,Mackellar,1732,Narrabeen,21419,BEATTIE,Linda,2,N,N,ALP,Labor,401,-2.21
NSW,132,Mackellar,1732,Narrabeen,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,969,2.85
NSW,132,Mackellar,1732,Narrabeen,999,Informal,Informal,999,N,N,,Informal,84,0.65
NSW,132,Mackellar,1728,Narrabeen East,21398,KING,Jonathan,1,N,N,GRN,The Greens,266,5.4
NSW,132,Mackellar,1728,Narrabeen East,21419,BEATTIE,Linda,2,N,N,ALP,Labor,347,-1.94
NSW,132,Mackellar,1728,Narrabeen East,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,939,4.56
NSW,132,Mackellar,1728,Narrabeen East,999,Informal,Informal,999,N,N,,Informal,82,0.86
NSW,132,Mackellar,1733,Narrabeen North,21398,KING,Jonathan,1,N,N,GRN,The Greens,390,3.1
NSW,132,Mackellar,1733,Narrabeen North,21419,BEATTIE,Linda,2,N,N,ALP,Labor,514,-2.52
NSW,132,Mackellar,1733,Narrabeen North,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,1454,8.65
NSW,132,Mackellar,1733,Narrabeen North,999,Informal,Informal,999,N,N,,Informal,182,1.02
NSW,132,Mackellar,1734,Narraweena,21398,KING,Jonathan,1,N,N,GRN,The Greens,456,6.72
NSW,132,Mackellar,1734,Narraweena,21419,BEATTIE,Linda,2,N,N,ALP,Labor,853,-2.84
NSW,132,Mackellar,1734,Narraweena,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,1838,5.34
NSW,132,Mackellar,1734,Narraweena,999,Informal,Informal,999,N,N,,Informal,342,2.47
NSW,132,Mackellar,1735,Newport,21398,KING,Jonathan,1,N,N,GRN,The Greens,477,4.31
NSW,132,Mackellar,1735,Newport,21419,BEATTIE,Linda,2,N,N,ALP,Labor,433,-2.39
NSW,132,Mackellar,1735,Newport,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,1472,3.92
NSW,132,Mackellar,1735,Newport,999,Informal,Informal,999,N,N,,Informal,120,-0.52
NSW,132,Mackellar,1736,Newport Beach,21398,KING,Jonathan,1,N,N,GRN,The Greens,365,3.17
NSW,132,Mackellar,1736,Newport Beach,21419,BEATTIE,Linda,2,N,N,ALP,Labor,337,-0.29
NSW,132,Mackellar,1736,Newport Beach,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,1082,5.82
NSW,132,Mackellar,1736,Newport Beach,999,Informal,Informal,999,N,N,,Informal,88,-0.09
NSW,132,Mackellar,1737,Palm Beach,21398,KING,Jonathan,1,N,N,GRN,The Greens,218,6.49
NSW,132,Mackellar,1737,Palm Beach,21419,BEATTIE,Linda,2,N,N,ALP,Labor,182,0.72
NSW,132,Mackellar,1737,Palm Beach,21550,BISHOP,Bronwyn,3,N,Y,LP,Liberal,678,3.23
NSW,132,Mackellar,1737,Palm Beach,999,Informal,Informal,999,N,N,,Informal,38,-1.89
NSW,132,Mackellar,1740,RSL Retirement Village,21398,KING,Jonathan,1,N,N,GRN,The Greens,45,3.71
NSW,132,Mackellar,1740,RSL Retirement Village,21419,BEATTIE,Linda,2,N,N,ALP,Labor,107,-3.26
