2010 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Please Note: These results are not final. Event:15508 Phase:PostElection Generated:2010-09-06T22:08:56 Cycle:7c9a5a27-5e51-47dd-8420-35fbfd884996 Created:2010-09-06T21:51:16 Environment:PROD Site:FDC Server:DB01 Version:6.0.9.8314]
StateAb,DivisionID,DivisionNm,Ticket,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
VIC,200,Bendigo,Q,5,21358,"FREEMAN, Shelly",Australian Labor Party,ALP,N,N,20,0,0,0,0,20
VIC,200,Bendigo,Q,9998,0,Unapportioned,Australian Labor Party,ALP,N,N,2725,0,0,0,0,2725
VIC,200,Bendigo,R,0,22120,R Ticket Votes,Secular Party of Australia,SPA,N,N,43,0,0,0,0,43
VIC,200,Bendigo,R,1,20874,"PERKINS, John Leslie",Secular Party of Australia,SPA,N,N,9,0,0,0,0,9
VIC,200,Bendigo,R,2,20877,"SCEATS, Rosemary Elizabeth",Secular Party of Australia,SPA,N,N,0,0,0,0,0,0
VIC,200,Bendigo,R,9998,0,Unapportioned,Secular Party of Australia,SPA,N,N,8,0,0,0,0,8
VIC,200,Bendigo,S,0,22134,S Ticket Votes,Carers Alliance,CA,N,N,143,0,0,5,2,150
VIC,200,Bendigo,S,1,21941,"MONTEAGLE, Christopher",Carers Alliance,CA,N,N,15,0,0,0,0,15
VIC,200,Bendigo,S,2,21942,"PEACOCK, Wendy",Carers Alliance,CA,N,N,1,0,0,0,0,1
VIC,200,Bendigo,S,9998,0,Unapportioned,Carers Alliance,CA,N,N,19,0,0,0,0,19
VIC,200,Bendigo,T,0,22122,T Ticket Votes,Liberal Democrats (LDP),LDP,N,N,924,0,0,40,12,976
VIC,200,Bendigo,T,1,21251,"CURRIE, Ross",Liberal Democrats (LDP),LDP,N,N,8,0,0,0,0,8
VIC,200,Bendigo,T,2,21310,"KLASS, Graeme Michael",Liberal Democrats (LDP),LDP,N,N,1,0,0,0,0,1
VIC,200,Bendigo,T,9998,0,Unapportioned,Liberal Democrats (LDP),LDP,N,N,114,0,0,0,0,114
VIC,200,Bendigo,U,0,22133,U Ticket Votes,,,N,N,55,0,0,5,1,61
VIC,200,Bendigo,U,1,21913,"MAYNE, Stephen",,,N,N,21,0,0,0,0,21
VIC,200,Bendigo,U,2,21914,"PICCININI, Paula",,,N,N,1,0,0,0,0,1
VIC,200,Bendigo,U,9998,0,Unapportioned,,,N,N,10,0,0,0,0,10
VIC,200,Bendigo,UG,1,20887,"BEALE, Grant",Independent,IND,N,N,15,0,0,0,0,15
VIC,200,Bendigo,UG,2,21428,"SHEA, Glenn",Independent,IND,N,N,6,0,0,0,0,6
VIC,201,Bruce,A,0,22119,A Ticket Votes,Socialist Equality Party,SEP,N,N,274,0,0,0,0,274
VIC,201,Bruce,A,1,20946,"O'CONNOR, Patrick",Socialist Equality Party,SEP,N,N,18,0,0,0,0,18
VIC,201,Bruce,A,2,20951,"VONGVIXAY, Keo",Socialist Equality Party,SEP,N,N,3,0,0,0,0,3
VIC,201,Bruce,A,9998,0,Unapportioned,Socialist Equality Party,SEP,N,N,12,0,0,0,0,12
VIC,201,Bruce,B,0,22126,B Ticket Votes,,,N,N,56,0,0,0,0,56
VIC,201,Bruce,B,1,21509,"TOSCANO, Joseph",,,N,N,8,0,0,0,0,8
VIC,201,Bruce,B,2,21512,"WARFE, Jenny",,,N,N,3,0,0,0,0,3
VIC,201,Bruce,B,3,21514,"SADAUSKAS, Andrew",,,N,N,2,0,0,0,0,2
VIC,201,Bruce,B,9998,0,Unapportioned,,,N,N,7,0,0,0,0,7
VIC,201,Bruce,C,0,22129,C Ticket Votes,Family First,FFP,N,N,2127,0,0,0,0,2127
VIC,201,Bruce,C,1,21716,"FIELDING, Steven",Family First,FFP,N,Y,66,0,0,0,0,66
VIC,201,Bruce,C,2,21728,"PLUMRIDGE, Gary",Family First,FFP,N,N,5,0,0,0,0,5
VIC,201,Bruce,C,3,21732,"BOWN SEELEY, Ann Edith",Family First,FFP,N,N,1,0,0,0,0,1
VIC,201,Bruce,C,4,21735,"GOH, Yuli",Family First,FFP,N,N,0,0,0,0,0,0
VIC,201,Bruce,C,5,21737,"KHOO, Joyce",Family First,FFP,N,N,1,0,0,0,0,1
VIC,201,Bruce,C,9998,0,Unapportioned,Family First,FFP,N,N,118,0,0,0,0,118
VIC,201,Bruce,D,0,22131,D Ticket Votes,Australian Greens,GRN,N,N,5763,0,0,0,0,5763
VIC,201,Bruce,D,1,21875,"DI NATALE, Richard",Australian Greens,GRN,N,N,241,0,0,0,0,241
VIC,201,Bruce,D,2,21877,"RICE, Janet",Australian Greens,GRN,N,N,13,0,0,0,0,13
VIC,201,Bruce,D,3,21878,"BUI, Nam",Australian Greens,GRN,N,N,5,0,0,0,0,5
VIC,201,Bruce,D,4,21883,"HARGRAVE, Jen",Australian Greens,GRN,N,N,1,0,0,0,0,1
VIC,201,Bruce,D,5,21885,"RIVENDELL, Julie",Australian Greens,GRN,N,N,7,0,0,0,0,7
VIC,201,Bruce,D,6,21887,"SHNOOKAL, Liezl",Australian Greens,GRN,N,N,2,0,0,0,0,2
VIC,201,Bruce,D,9998,0,Unapportioned,Australian Greens,GRN,N,N,427,0,0,0,0,427
VIC,201,Bruce,E,0,22123,E Ticket Votes,Senator On-Line,SOL,N,N,42,0,0,0,0,42
VIC,201,Bruce,E,1,21434,"SARGENT, Glenn R",Senator On-Line,SOL,N,N,3,0,0,0,0,3
VIC,201,Bruce,E,2,21437,"WARDLE, Emma Louise",Senator On-Line,SOL,N,N,0,0,0,0,0,0
VIC,201,Bruce,E,9998,0,Unapportioned,Senator On-Line,SOL,N,N,4,0,0,0,0,4
VIC,201,Bruce,F,0,22136,F Ticket Votes,Democratic Labor Party (DLP) of Australia,DLP,N,N,1821,0,0,0,0,1821
VIC,201,Bruce,F,1,21985,"MADIGAN, John",Democratic Labor Party (DLP) of Australia,DLP,N,N,17,0,0,0,0,17
VIC,201,Bruce,F,2,21987,"GONSALVEZ, Geraldine",Democratic Labor Party (DLP) of Australia,DLP,N,N,6,0,0,0,0,6
VIC,201,Bruce,F,3,21989,"KAVANAGH, John",Democratic Labor Party (DLP) of Australia,DLP,N,N,1,0,0,0,0,1
VIC,201,Bruce,F,9998,0,Unapportioned,Democratic Labor Party (DLP) of Australia,DLP,N,N,77,0,0,0,0,77
VIC,201,Bruce,G,0,22128,G Ticket Votes,Australian Democrats,DEM,N,N,278,0,0,0,0,278
VIC,201,Bruce,G,1,21708,"HOWE, Roger",Australian Democrats,DEM,N,N,22,0,0,0,0,22
VIC,201,Bruce,G,2,21711,"WESTGARTH, Rick",Australian Democrats,DEM,N,N,1,0,0,0,0,1
VIC,201,Bruce,G,9998,0,Unapportioned,Australian Democrats,DEM,N,N,27,0,0,0,0,27
VIC,201,Bruce,H,0,22125,H Ticket Votes,Shooters and Fishers,ASP,N,N,349,0,0,0,0,349
VIC,201,Bruce,H,1,21443,"KELLY, Peter Maxwell",Shooters and Fishers,ASP,N,N,16,0,0,0,0,16
VIC,201,Bruce,H,2,21445,"KRSTIC, Alex",Shooters and Fishers,ASP,N,N,1,0,0,0,0,1
VIC,201,Bruce,H,9998,0,Unapportioned,Shooters and Fishers,ASP,N,N,32,0,0,0,0,32
VIC,201,Bruce,I,0,22117,I Ticket Votes,Australian Sex Party,ASXP,N,N,1092,0,0,0,0,1092
VIC,201,Bruce,I,1,20835,"PATTEN, Fiona",Australian Sex Party,ASXP,N,N,75,0,0,0,0,75
VIC,201,Bruce,I,2,20836,"WILSON, Emma",Australian Sex Party,ASXP,N,N,4,0,0,0,0,4
VIC,201,Bruce,I,3,20837,"BLAKEY, Katie",Australian Sex Party,ASXP,N,N,4,0,0,0,0,4
VIC,201,Bruce,I,9998,0,Unapportioned,Australian Sex Party,ASXP,N,N,73,0,0,0,0,73
VIC,201,Bruce,J,0,22130,J Ticket Votes,The Climate Sceptics,TCS,N,N,68,0,0,0,0,68
VIC,201,Bruce,J,1,21869,"DAWSON, Chris",The Climate Sceptics,TCS,N,N,8,0,0,0,0,8
VIC,201,Bruce,J,2,21872,"HOLMES, Lee",The Climate Sceptics,TCS,N,N,1,0,0,0,0,1
VIC,201,Bruce,J,9998,0,Unapportioned,The Climate Sceptics,TCS,N,N,10,0,0,0,0,10
VIC,201,Bruce,K,0,22121,K Ticket Votes,Socialist Alliance,SAL,N,N,74,0,0,0,0,74
VIC,201,Bruce,K,1,21108,"WINDISCH, Margarita",Socialist Alliance,SAL,N,N,3,0,0,0,0,3
VIC,201,Bruce,K,2,21114,"FIREBRACE, Sharon",Socialist Alliance,SAL,N,N,1,0,0,0,0,1
VIC,201,Bruce,K,3,21116,"GUY, Ron",Socialist Alliance,SAL,N,N,0,0,0,0,0,0
VIC,201,Bruce,K,9998,0,Unapportioned,Socialist Alliance,SAL,N,N,3,0,0,0,0,3
VIC,201,Bruce,L,0,22116,L Ticket Votes,Citizens Electoral Council,CEC,N,N,49,0,0,0,0,49
VIC,201,Bruce,L,1,20771,"MITCHELL, Doug",Citizens Electoral Council,CEC,N,N,1,0,0,0,0,1
VIC,201,Bruce,L,2,20775,"ISHERWOOD, Katherine",Citizens Electoral Council,CEC,N,N,1,0,0,0,0,1
VIC,201,Bruce,L,9998,0,Unapportioned,Citizens Electoral Council,CEC,N,N,4,0,0,0,0,4
VIC,201,Bruce,M,0,22135,M Ticket Votes,Building Australia,BAP,N,N,72,0,0,0,0,72
VIC,201,Bruce,M,1,21982,"EVANS, Darren",Building Australia,BAP,N,N,2,0,0,0,0,2
VIC,201,Bruce,M,2,21983,"WHITE, Sam",Building Australia,BAP,N,N,0,0,0,0,0,0
VIC,201,Bruce,M,9998,0,Unapportioned,Building Australia,BAP,N,N,9,0,0,0,0,9
VIC,201,Bruce,N,0,22127,N Ticket Votes,One Nation,ON,N,N,170,0,0,0,0,170
VIC,201,Bruce,N,1,21700,"TOWNSEND, Rosalyn",One Nation,ON,N,N,4,0,0,0,0,4
VIC,201,Bruce,N,2,21704,"TOWNSEND, Phillip",One Nation,ON,N,N,0,0,0,0,0,0
VIC,201,Bruce,N,9998,0,Unapportioned,One Nation,ON,N,N,9,0,0,0,0,9
VIC,201,Bruce,O,0,22118,O Ticket Votes,Liberal/The Nationals,LNP,N,N,18626,0,0,0,0,18626
VIC,201,Bruce,O,1,21950,"RONALDSON, Michael",Liberal,LP,N,Y,128,0,0,0,0,128
VIC,201,Bruce,O,2,21952,"McKENZIE, Bridget",The Nationals,NP,N,N,5,0,0,0,0,5
VIC,201,Bruce,O,3,21954,"McGAURAN, Julian",Liberal,LP,N,Y,14,0,0,0,0,14
VIC,201,Bruce,O,4,21956,"JENNISON, Susan",Liberal,LP,N,N,10,0,0,0,0,10
VIC,201,Bruce,O,9998,0,Unapportioned,Liberal/The Nationals,LNP,N,N,991,0,0,0,0,991
VIC,201,Bruce,P,0,22132,P Ticket Votes,Christian Democratic Party,CDP,N,N,320,0,0,0,0,320
VIC,201,Bruce,P,1,21894,"JANSON, Vickie",Christian Democratic Party,CDP,N,N,15,0,0,0,0,15
VIC,201,Bruce,P,2,21911,"EDDY-VEITZ, BEN",Christian Democratic Party,CDP,N,N,1,0,0,0,0,1
VIC,201,Bruce,P,9998,0,Unapportioned,Christian Democratic Party,CDP,N,N,26,0,0,0,0,26
VIC,201,Bruce,Q,0,22124,Q Ticket Votes,Australian Labor Party,ALP,N,N,23759,0,0,0,0,23759
VIC,201,Bruce,Q,1,21330,"CARR, Kim John",Australian Labor Party,ALP,N,Y,116,0,0,0,0,116
VIC,201,Bruce,Q,2,21337,"CONROY, Stephen Michael",Australian Labor Party,ALP,N,Y,7,0,0,0,0,7
VIC,201,Bruce,Q,3,21344,"THOW, Antony",Australian Labor Party,ALP,N,N,4,0,0,0,0,4
VIC,201,Bruce,Q,4,21347,"LEWIS, Marg",Australian Labor Party,ALP,N,N,2,0,0,0,0,2
VIC,201,Bruce,Q,5,21358,"FREEMAN, Shelly",Australian Labor Party,ALP,N,N,17,0,0,0,0,17
VIC,201,Bruce,Q,9998,0,Unapportioned,Australian Labor Party,ALP,N,N,1275,0,0,0,0,1275
VIC,201,Bruce,R,0,22120,R Ticket Votes,Secular Party of Australia,SPA,N,N,46,0,0,0,0,46
VIC,201,Bruce,R,1,20874,"PERKINS, John Leslie",Secular Party of Australia,SPA,N,N,10,0,0,0,0,10
VIC,201,Bruce,R,2,20877,"SCEATS, Rosemary Elizabeth",Secular Party of Australia,SPA,N,N,0,0,0,0,0,0
VIC,201,Bruce,R,9998,0,Unapportioned,Secular Party of Australia,SPA,N,N,0,0,0,0,0,0
VIC,201,Bruce,S,0,22134,S Ticket Votes,Carers Alliance,CA,N,N,89,0,0,0,0,89
VIC,201,Bruce,S,1,21941,"MONTEAGLE, Christopher",Carers Alliance,CA,N,N,6,0,0,0,0,6
VIC,201,Bruce,S,2,21942,"PEACOCK, Wendy",Carers Alliance,CA,N,N,1,0,0,0,0,1
VIC,201,Bruce,S,9998,0,Unapportioned,Carers Alliance,CA,N,N,4,0,0,0,0,4
VIC,201,Bruce,T,0,22122,T Ticket Votes,Liberal Democrats (LDP),LDP,N,N,1245,0,0,0,0,1245
VIC,201,Bruce,T,1,21251,"CURRIE, Ross",Liberal Democrats (LDP),LDP,N,N,10,0,0,0,0,10
VIC,201,Bruce,T,2,21310,"KLASS, Graeme Michael",Liberal Democrats (LDP),LDP,N,N,6,0,0,0,0,6
VIC,201,Bruce,T,9998,0,Unapportioned,Liberal Democrats (LDP),LDP,N,N,71,0,0,0,0,71
VIC,201,Bruce,U,0,22133,U Ticket Votes,,,N,N,52,0,0,0,0,52
VIC,201,Bruce,U,1,21913,"MAYNE, Stephen",,,N,N,14,0,0,0,0,14
VIC,201,Bruce,U,2,21914,"PICCININI, Paula",,,N,N,2,0,0,0,0,2
VIC,201,Bruce,U,9998,0,Unapportioned,,,N,N,14,0,0,0,0,14
VIC,201,Bruce,UG,1,20887,"BEALE, Grant",Independent,IND,N,N,6,0,0,0,0,6
VIC,201,Bruce,UG,2,21428,"SHEA, Glenn",Independent,IND,N,N,5,0,0,0,0,5
VIC,203,Calwell,A,0,22119,A Ticket Votes,Socialist Equality Party,SEP,N,N,201,0,0,0,7,208
VIC,203,Calwell,A,1,20946,"O'CONNOR, Patrick",Socialist Equality Party,SEP,N,N,10,0,0,0,0,10
VIC,203,Calwell,A,2,20951,"VONGVIXAY, Keo",Socialist Equality Party,SEP,N,N,1,0,0,0,0,1
VIC,203,Calwell,A,9998,0,Unapportioned,Socialist Equality Party,SEP,N,N,167,0,0,0,0,167
VIC,203,Calwell,B,0,22126,B Ticket Votes,,,N,N,53,0,0,0,4,57
VIC,203,Calwell,B,1,21509,"TOSCANO, Joseph",,,N,N,5,0,0,0,0,5
VIC,203,Calwell,B,2,21512,"WARFE, Jenny",,,N,N,2,0,0,0,0,2
VIC,203,Calwell,B,3,21514,"SADAUSKAS, Andrew",,,N,N,1,0,0,0,0,1
VIC,203,Calwell,B,9998,0,Unapportioned,,,N,N,26,0,0,0,0,26
VIC,203,Calwell,C,0,22129,C Ticket Votes,Family First,FFP,N,N,1286,0,0,0,45,1331
VIC,203,Calwell,C,1,21716,"FIELDING, Steven",Family First,FFP,N,Y,55,0,0,0,0,55
VIC,203,Calwell,C,2,21728,"PLUMRIDGE, Gary",Family First,FFP,N,N,1,0,0,0,0,1
VIC,203,Calwell,C,3,21732,"BOWN SEELEY, Ann Edith",Family First,FFP,N,N,2,0,0,0,0,2
VIC,203,Calwell,C,4,21735,"GOH, Yuli",Family First,FFP,N,N,1,0,0,0,0,1
VIC,203,Calwell,C,5,21737,"KHOO, Joyce",Family First,FFP,N,N,0,0,0,0,0,0
VIC,203,Calwell,C,9998,0,Unapportioned,Family First,FFP,N,N,1002,0,0,0,0,1002
VIC,203,Calwell,D,0,22131,D Ticket Votes,Australian Greens,GRN,N,N,4361,0,0,0,345,4706
VIC,203,Calwell,D,1,21875,"DI NATALE, Richard",Australian Greens,GRN,N,N,146,0,0,0,0,146
VIC,203,Calwell,D,2,21877,"RICE, Janet",Australian Greens,GRN,N,N,10,0,0,0,0,10
VIC,203,Calwell,D,3,21878,"BUI, Nam",Australian Greens,GRN,N,N,1,0,0,0,0,1
VIC,203,Calwell,D,4,21883,"HARGRAVE, Jen",Australian Greens,GRN,N,N,3,0,0,0,0,3
VIC,203,Calwell,D,5,21885,"RIVENDELL, Julie",Australian Greens,GRN,N,N,2,0,0,0,0,2
VIC,203,Calwell,D,6,21887,"SHNOOKAL, Liezl",Australian Greens,GRN,N,N,7,0,0,0,0,7
VIC,203,Calwell,D,9998,0,Unapportioned,Australian Greens,GRN,N,N,3148,0,0,0,0,3148
VIC,203,Calwell,E,0,22123,E Ticket Votes,Senator On-Line,SOL,N,N,29,0,0,0,2,31
VIC,203,Calwell,E,1,21434,"SARGENT, Glenn R",Senator On-Line,SOL,N,N,3,0,0,0,0,3
VIC,203,Calwell,E,2,21437,"WARDLE, Emma Louise",Senator On-Line,SOL,N,N,0,0,0,0,0,0
VIC,203,Calwell,E,9998,0,Unapportioned,Senator On-Line,SOL,N,N,22,0,0,0,0,22
VIC,203,Calwell,F,0,22136,F Ticket Votes,Democratic Labor Party (DLP) of Australia,DLP,N,N,1236,0,0,0,144,1380
VIC,203,Calwell,F,1,21985,"MADIGAN, John",Democratic Labor Party (DLP) of Australia,DLP,N,N,4,0,0,0,0,4
VIC,203,Calwell,F,2,21987,"GONSALVEZ, Geraldine",Democratic Labor Party (DLP) of Australia,DLP,N,N,3,0,0,0,0,3
VIC,203,Calwell,F,3,21989,"KAVANAGH, John",Democratic Labor Party (DLP) of Australia,DLP,N,N,3,0,0,0,0,3
VIC,203,Calwell,F,9998,0,Unapportioned,Democratic Labor Party (DLP) of Australia,DLP,N,N,1014,0,0,0,0,1014
VIC,203,Calwell,G,0,22128,G Ticket Votes,Australian Democrats,DEM,N,N,161,0,0,0,21,182
VIC,203,Calwell,G,1,21708,"HOWE, Roger",Australian Democrats,DEM,N,N,13,0,0,0,0,13
VIC,203,Calwell,G,2,21711,"WESTGARTH, Rick",Australian Democrats,DEM,N,N,1,0,0,0,0,1
VIC,203,Calwell,G,9998,0,Unapportioned,Australian Democrats,DEM,N,N,132,0,0,0,0,132
VIC,203,Calwell,H,0,22125,H Ticket Votes,Shooters and Fishers,ASP,N,N,493,0,0,0,69,562
VIC,203,Calwell,H,1,21443,"KELLY, Peter Maxwell",Shooters and Fishers,ASP,N,N,25,0,0,0,0,25
VIC,203,Calwell,H,2,21445,"KRSTIC, Alex",Shooters and Fishers,ASP,N,N,2,0,0,0,0,2
VIC,203,Calwell,H,9998,0,Unapportioned,Shooters and Fishers,ASP,N,N,290,0,0,0,0,290
VIC,203,Calwell,I,0,22117,I Ticket Votes,Australian Sex Party,ASXP,N,N,1035,0,0,0,77,1112
VIC,203,Calwell,I,1,20835,"PATTEN, Fiona",Australian Sex Party,ASXP,N,N,36,0,0,0,0,36
VIC,203,Calwell,I,2,20836,"WILSON, Emma",Australian Sex Party,ASXP,N,N,3,0,0,0,0,3
VIC,203,Calwell,I,3,20837,"BLAKEY, Katie",Australian Sex Party,ASXP,N,N,2,0,0,0,0,2
VIC,203,Calwell,I,9998,0,Unapportioned,Australian Sex Party,ASXP,N,N,613,0,0,0,0,613
VIC,203,Calwell,J,0,22130,J Ticket Votes,The Climate Sceptics,TCS,N,N,56,0,0,0,7,63
VIC,203,Calwell,J,1,21869,"DAWSON, Chris",The Climate Sceptics,TCS,N,N,3,0,0,0,0,3
VIC,203,Calwell,J,2,21872,"HOLMES, Lee",The Climate Sceptics,TCS,N,N,0,0,0,0,0,0
VIC,203,Calwell,J,9998,0,Unapportioned,The Climate Sceptics,TCS,N,N,29,0,0,0,0,29
VIC,203,Calwell,K,0,22121,K Ticket Votes,Socialist Alliance,SAL,N,N,37,0,0,0,0,37
VIC,203,Calwell,K,1,21108,"WINDISCH, Margarita",Socialist Alliance,SAL,N,N,1,0,0,0,0,1
VIC,203,Calwell,K,2,21114,"FIREBRACE, Sharon",Socialist Alliance,SAL,N,N,1,0,0,0,0,1
VIC,203,Calwell,K,3,21116,"GUY, Ron",Socialist Alliance,SAL,N,N,0,0,0,0,0,0
VIC,203,Calwell,K,9998,0,Unapportioned,Socialist Alliance,SAL,N,N,36,0,0,0,0,36
VIC,203,Calwell,L,0,22116,L Ticket Votes,Citizens Electoral Council,CEC,N,N,53,0,0,0,4,57
VIC,203,Calwell,L,1,20771,"MITCHELL, Doug",Citizens Electoral Council,CEC,N,N,2,0,0,0,0,2
VIC,203,Calwell,L,2,20775,"ISHERWOOD, Katherine",Citizens Electoral Council,CEC,N,N,1,0,0,0,0,1
VIC,203,Calwell,L,9998,0,Unapportioned,Citizens Electoral Council,CEC,N,N,50,0,0,0,0,50
VIC,203,Calwell,M,0,22135,M Ticket Votes,Building Australia,BAP,N,N,80,0,0,0,8,88
VIC,203,Calwell,M,1,21982,"EVANS, Darren",Building Australia,BAP,N,N,2,0,0,0,0,2
VIC,203,Calwell,M,2,21983,"WHITE, Sam",Building Australia,BAP,N,N,0,0,0,0,0,0
VIC,203,Calwell,M,9998,0,Unapportioned,Building Australia,BAP,N,N,86,0,0,0,0,86
VIC,203,Calwell,N,0,22127,N Ticket Votes,One Nation,ON,N,N,150,0,0,0,24,174
VIC,203,Calwell,N,1,21700,"TOWNSEND, Rosalyn",One Nation,ON,N,N,6,0,0,0,0,6
VIC,203,Calwell,N,2,21704,"TOWNSEND, Phillip",One Nation,ON,N,N,1,0,0,0,0,1
VIC,203,Calwell,N,9998,0,Unapportioned,One Nation,ON,N,N,132,0,0,0,0,132
VIC,203,Calwell,O,0,22118,O Ticket Votes,Liberal/The Nationals,LNP,N,N,10312,0,0,0,1151,11463
VIC,203,Calwell,O,1,21950,"RONALDSON, Michael",Liberal,LP,N,Y,61,0,0,0,0,61
VIC,203,Calwell,O,2,21952,"McKENZIE, Bridget",The Nationals,NP,N,N,2,0,0,0,0,2
VIC,203,Calwell,O,3,21954,"McGAURAN, Julian",Liberal,LP,N,Y,11,0,0,0,0,11
VIC,203,Calwell,O,4,21956,"JENNISON, Susan",Liberal,LP,N,N,5,0,0,0,0,5
VIC,203,Calwell,O,9998,0,Unapportioned,Liberal/The Nationals,LNP,N,N,5671,0,0,0,0,5671
VIC,203,Calwell,P,0,22132,P Ticket Votes,Christian Democratic Party,CDP,N,N,146,0,0,0,22,168
VIC,203,Calwell,P,1,21894,"JANSON, Vickie",Christian Democratic Party,CDP,N,N,4,0,0,0,0,4
VIC,203,Calwell,P,2,21911,"EDDY-VEITZ, BEN",Christian Democratic Party,CDP,N,N,1,0,0,0,0,1
VIC,203,Calwell,P,9998,0,Unapportioned,Christian Democratic Party,CDP,N,N,193,0,0,0,0,193
VIC,203,Calwell,Q,0,22124,Q Ticket Votes,Australian Labor Party,ALP,N,N,20450,0,0,0,2091,22541
VIC,203,Calwell,Q,1,21330,"CARR, Kim John",Australian Labor Party,ALP,N,Y,99,0,0,0,0,99
VIC,203,Calwell,Q,2,21337,"CONROY, Stephen Michael",Australian Labor Party,ALP,N,Y,14,0,0,0,0,14
VIC,203,Calwell,Q,3,21344,"THOW, Antony",Australian Labor Party,ALP,N,N,2,0,0,0,0,2
VIC,203,Calwell,Q,4,21347,"LEWIS, Marg",Australian Labor Party,ALP,N,N,5,0,0,0,0,5
VIC,203,Calwell,Q,5,21358,"FREEMAN, Shelly",Australian Labor Party,ALP,N,N,10,0,0,0,0,10
VIC,203,Calwell,Q,9998,0,Unapportioned,Australian Labor Party,ALP,N,N,15667,0,0,0,0,15667
VIC,203,Calwell,R,0,22120,R Ticket Votes,Secular Party of Australia,SPA,N,N,30,0,0,0,0,30
VIC,203,Calwell,R,1,20874,"PERKINS, John Leslie",Secular Party of Australia,SPA,N,N,5,0,0,0,0,5
VIC,203,Calwell,R,2,20877,"SCEATS, Rosemary Elizabeth",Secular Party of Australia,SPA,N,N,0,0,0,0,0,0
VIC,203,Calwell,R,9998,0,Unapportioned,Secular Party of Australia,SPA,N,N,23,0,0,0,0,23
VIC,203,Calwell,S,0,22134,S Ticket Votes,Carers Alliance,CA,N,N,49,0,0,0,23,72
VIC,203,Calwell,S,1,21941,"MONTEAGLE, Christopher",Carers Alliance,CA,N,N,5,0,0,0,0,5
VIC,203,Calwell,S,2,21942,"PEACOCK, Wendy",Carers Alliance,CA,N,N,2,0,0,0,0,2
VIC,203,Calwell,S,9998,0,Unapportioned,Carers Alliance,CA,N,N,43,0,0,0,0,43
VIC,203,Calwell,T,0,22122,T Ticket Votes,Liberal Democrats (LDP),LDP,N,N,772,0,0,0,93,865
VIC,203,Calwell,T,1,21251,"CURRIE, Ross",Liberal Democrats (LDP),LDP,N,N,16,0,0,0,0,16
VIC,203,Calwell,T,2,21310,"KLASS, Graeme Michael",Liberal Democrats (LDP),LDP,N,N,0,0,0,0,0,0
VIC,203,Calwell,T,9998,0,Unapportioned,Liberal Democrats (LDP),LDP,N,N,733,0,0,0,0,733
VIC,203,Calwell,U,0,22133,U Ticket Votes,,,N,N,35,0,0,0,4,39
VIC,203,Calwell,U,1,21913,"MAYNE, Stephen",,,N,N,5,0,0,0,0,5
VIC,203,Calwell,U,2,21914,"PICCININI, Paula",,,N,N,0,0,0,0,0,0
VIC,203,Calwell,U,9998,0,Unapportioned,,,N,N,20,0,0,0,0,20
VIC,203,Calwell,UG,1,20887,"BEALE, Grant",Independent,IND,N,N,10,0,0,0,0,10
VIC,203,Calwell,UG,2,21428,"SHEA, Glenn",Independent,IND,N,N,3,0,0,0,0,3
VIC,204,Casey,A,0,22119,A Ticket Votes,Socialist Equality Party,SEP,N,N,143,10,1,4,7,165
VIC,204,Casey,A,1,20946,"O'CONNOR, Patrick",Socialist Equality Party,SEP,N,N,9,2,0,0,0,11
VIC,204,Casey,A,2,20951,"VONGVIXAY, Keo",Socialist Equality Party,SEP,N,N,2,0,0,0,0,2
VIC,204,Casey,A,9998,0,Unapportioned,Socialist Equality Party,SEP,N,N,3,0,0,0,0,3
VIC,204,Casey,B,0,22126,B Ticket Votes,,,N,N,83,5,1,3,6,98
VIC,204,Casey,B,1,21509,"TOSCANO, Joseph",,,N,N,12,0,0,0,1,13
VIC,204,Casey,B,2,21512,"WARFE, Jenny",,,N,N,3,0,0,0,0,3
VIC,204,Casey,B,3,21514,"SADAUSKAS, Andrew",,,N,N,1,0,0,0,0,1
VIC,204,Casey,B,9998,0,Unapportioned,,,N,N,3,0,0,0,0,3
VIC,204,Casey,C,0,22129,C Ticket Votes,Family First,FFP,N,N,2913,178,18,71,162,3342
VIC,204,Casey,C,1,21716,"FIELDING, Steven",Family First,FFP,N,Y,207,3,0,0,13,223
VIC,204,Casey,C,2,21728,"PLUMRIDGE, Gary",Family First,FFP,N,N,3,0,0,0,0,3
VIC,204,Casey,C,3,21732,"BOWN SEELEY, Ann Edith",Family First,FFP,N,N,3,0,0,0,1,4
VIC,204,Casey,C,4,21735,"GOH, Yuli",Family First,FFP,N,N,1,1,0,0,0,2
VIC,204,Casey,C,5,21737,"KHOO, Joyce",Family First,FFP,N,N,2,0,0,0,0,2
VIC,204,Casey,C,9998,0,Unapportioned,Family First,FFP,N,N,86,0,0,0,0,86
VIC,204,Casey,D,0,22131,D Ticket Votes,Australian Greens,GRN,N,N,8068,822,60,366,603,9919
VIC,204,Casey,D,1,21875,"DI NATALE, Richard",Australian Greens,GRN,N,N,600,45,0,0,27,672
VIC,204,Casey,D,2,21877,"RICE, Janet",Australian Greens,GRN,N,N,33,3,0,0,4,40
