2010 Federal Election House of Representatives First Preferences By Candidate By Polling Place for ACT [Please Note: These results are not final. Event:15508 Phase:PostElection Generated:2010-08-26T21:24:45 Cycle:a7ed549e-50d8-4097-9da9-70ce0860a249 Created:2010-08-26T21:04:52 Environment:PROD Site:CDC Server:DB01 Version:6.0.9.8314]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
ACT,102,Fraser,8808,City,999,Informal,Informal,999,N,N,,Informal,74,2.44
ACT,102,Fraser,32465,City FRASER PPVC,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,1246,-1.49
ACT,102,Fraser,32465,City FRASER PPVC,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,81,1.88
ACT,102,Fraser,32465,City FRASER PPVC,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1935,-5.59
ACT,102,Fraser,32465,City FRASER PPVC,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,1055,9.95
ACT,102,Fraser,32465,City FRASER PPVC,999,Informal,Informal,999,N,N,,Informal,127,1.52
ACT,102,Fraser,8809,Dickson,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,436,0.44
ACT,102,Fraser,8809,Dickson,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,31,1.97
ACT,102,Fraser,8809,Dickson,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,736,-5.09
ACT,102,Fraser,8809,Dickson,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,367,7.32
ACT,102,Fraser,8809,Dickson,999,Informal,Informal,999,N,N,,Informal,65,1.74
ACT,102,Fraser,30093,Divisional Office (PREPOLL),20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,693,-2.28
ACT,102,Fraser,30093,Divisional Office (PREPOLL),21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,35,1.42
ACT,102,Fraser,30093,Divisional Office (PREPOLL),21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1043,-8.18
ACT,102,Fraser,30093,Divisional Office (PREPOLL),20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,697,13.71
ACT,102,Fraser,30093,Divisional Office (PREPOLL),999,Informal,Informal,999,N,N,,Informal,62,1.1
ACT,102,Fraser,8810,Downer,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,319,2.29
ACT,102,Fraser,8810,Downer,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,25,2.01
ACT,102,Fraser,8810,Downer,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,588,-8.43
ACT,102,Fraser,8810,Downer,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,310,8.41
ACT,102,Fraser,8810,Downer,999,Informal,Informal,999,N,N,,Informal,78,1.35
ACT,102,Fraser,8812,Evatt,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,1064,0.27
ACT,102,Fraser,8812,Evatt,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,65,1.97
ACT,102,Fraser,8812,Evatt,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1685,-1.97
ACT,102,Fraser,8812,Evatt,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,483,3.64
ACT,102,Fraser,8812,Evatt,999,Informal,Informal,999,N,N,,Informal,170,1.92
ACT,102,Fraser,8813,Evatt South,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,486,-1.2
ACT,102,Fraser,8813,Evatt South,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,39,2.47
ACT,102,Fraser,8813,Evatt South,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,786,-2.81
ACT,102,Fraser,8813,Evatt South,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,269,6.05
ACT,102,Fraser,8813,Evatt South,999,Informal,Informal,999,N,N,,Informal,116,4.2
ACT,102,Fraser,8814,Florey,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,656,2.04
ACT,102,Fraser,8814,Florey,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,35,1.73
ACT,102,Fraser,8814,Florey,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,999,-6.64
ACT,102,Fraser,8814,Florey,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,330,6.75
ACT,102,Fraser,8814,Florey,999,Informal,Informal,999,N,N,,Informal,131,2.72
ACT,102,Fraser,34238,Fraser Central,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,1117,3.06
ACT,102,Fraser,34238,Fraser Central,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,48,1.56
ACT,102,Fraser,34238,Fraser Central,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1442,-5.56
ACT,102,Fraser,34238,Fraser Central,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,476,4.76
ACT,102,Fraser,34238,Fraser Central,999,Informal,Informal,999,N,N,,Informal,165,2.57
ACT,102,Fraser,8816,Giralang,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,633,5.94
ACT,102,Fraser,8816,Giralang,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,41,2.16
ACT,102,Fraser,8816,Giralang,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,897,-8.77
ACT,102,Fraser,8816,Giralang,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,323,5.3
ACT,102,Fraser,8816,Giralang,999,Informal,Informal,999,N,N,,Informal,144,2.91
ACT,102,Fraser,34240,Gungahlin,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,1108,-6.51
ACT,102,Fraser,34240,Gungahlin,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,49,1.81
ACT,102,Fraser,34240,Gungahlin,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1127,2.04
ACT,102,Fraser,34240,Gungahlin,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,423,6.61
ACT,102,Fraser,34240,Gungahlin,999,Informal,Informal,999,N,N,,Informal,146,2.22
ACT,102,Fraser,38504,Gungahlin PPVC,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,1594,14.02
ACT,102,Fraser,38504,Gungahlin PPVC,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,58,1.62
ACT,102,Fraser,38504,Gungahlin PPVC,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1494,-8.83
ACT,102,Fraser,38504,Gungahlin PPVC,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,445,-2.15
ACT,102,Fraser,38504,Gungahlin PPVC,999,Informal,Informal,999,N,N,,Informal,131,2.19
ACT,102,Fraser,8819,Hall,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,122,-4.62
ACT,102,Fraser,8819,Hall,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,4,1.51
ACT,102,Fraser,8819,Hall,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,99,3.74
ACT,102,Fraser,8819,Hall,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,40,1.12
ACT,102,Fraser,8819,Hall,999,Informal,Informal,999,N,N,,Informal,17,5.16
ACT,102,Fraser,47681,Harrison,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,871,-2.8
ACT,102,Fraser,47681,Harrison,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,26,1.28
ACT,102,Fraser,47681,Harrison,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,853,0.92
ACT,102,Fraser,47681,Harrison,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,280,4.71
ACT,102,Fraser,47681,Harrison,999,Informal,Informal,999,N,N,,Informal,79,0.83
ACT,102,Fraser,8821,Holt,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,825,0.12
ACT,102,Fraser,8821,Holt,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,61,2.29
ACT,102,Fraser,8821,Holt,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1312,-4.5
ACT,102,Fraser,8821,Holt,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,468,6.6
ACT,102,Fraser,8821,Holt,999,Informal,Informal,999,N,N,,Informal,149,2.15
ACT,102,Fraser,8822,Jervis Bay,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,23,-4.38
ACT,102,Fraser,8822,Jervis Bay,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,0,0
ACT,102,Fraser,8822,Jervis Bay,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,19,-9.5
ACT,102,Fraser,8822,Jervis Bay,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,14,17.93
ACT,102,Fraser,8822,Jervis Bay,999,Informal,Informal,999,N,N,,Informal,1,-0.23
ACT,102,Fraser,8823,Kaleen,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,902,1.42
ACT,102,Fraser,8823,Kaleen,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,45,1.66
ACT,102,Fraser,8823,Kaleen,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1327,-4.67
ACT,102,Fraser,8823,Kaleen,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,439,5.82
ACT,102,Fraser,8823,Kaleen,999,Informal,Informal,999,N,N,,Informal,138,1.78
ACT,102,Fraser,8824,Kaleen South,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,571,4.25
ACT,102,Fraser,8824,Kaleen South,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,35,2.03
ACT,102,Fraser,8824,Kaleen South,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,814,-7.03
ACT,102,Fraser,8824,Kaleen South,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,308,5.25
ACT,102,Fraser,8824,Kaleen South,999,Informal,Informal,999,N,N,,Informal,98,2.04
ACT,102,Fraser,8825,Latham,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,717,1.04
ACT,102,Fraser,8825,Latham,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,47,2.05
ACT,102,Fraser,8825,Latham,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1155,-4.49
ACT,102,Fraser,8825,Latham,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,371,5.47
ACT,102,Fraser,8825,Latham,999,Informal,Informal,999,N,N,,Informal,125,1.98
ACT,102,Fraser,8826,Lyneham,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,607,-2.04
ACT,102,Fraser,8826,Lyneham,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,51,1.69
ACT,102,Fraser,8826,Lyneham,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1397,-6.9
ACT,102,Fraser,8826,Lyneham,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,958,11.48
ACT,102,Fraser,8826,Lyneham,999,Informal,Informal,999,N,N,,Informal,113,0.94
ACT,102,Fraser,8827,Macgregor,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,631,-0.53
ACT,102,Fraser,8827,Macgregor,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,35,1.67
ACT,102,Fraser,8827,Macgregor,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1067,-2.37
ACT,102,Fraser,8827,Macgregor,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,364,6.55
ACT,102,Fraser,8827,Macgregor,999,Informal,Informal,999,N,N,,Informal,128,2.75
ACT,102,Fraser,8828,Macquarie,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,475,-0.16
ACT,102,Fraser,8828,Macquarie,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,40,2.14
ACT,102,Fraser,8828,Macquarie,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,888,-6.35
ACT,102,Fraser,8828,Macquarie,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,467,8.87
ACT,102,Fraser,8828,Macquarie,999,Informal,Informal,999,N,N,,Informal,66,1.51
ACT,102,Fraser,8830,Melba,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,615,3.75
ACT,102,Fraser,8830,Melba,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,37,1.89
ACT,102,Fraser,8830,Melba,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,974,-5.28
ACT,102,Fraser,8830,Melba,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,331,3.97
ACT,102,Fraser,8830,Melba,999,Informal,Informal,999,N,N,,Informal,69,1.46
ACT,102,Fraser,32463,Ngunnawal,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,704,-2.85
ACT,102,Fraser,32463,Ngunnawal,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,39,1.78
ACT,102,Fraser,32463,Ngunnawal,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1041,-2.66
ACT,102,Fraser,32463,Ngunnawal,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,402,7.56
ACT,102,Fraser,32463,Ngunnawal,999,Informal,Informal,999,N,N,,Informal,134,2.35
ACT,102,Fraser,34239,Ngunnawal South,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,325,-0.23
ACT,102,Fraser,34239,Ngunnawal South,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,20,2.02
ACT,102,Fraser,34239,Ngunnawal South,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,471,-3.01
ACT,102,Fraser,34239,Ngunnawal South,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,173,5.38
ACT,102,Fraser,34239,Ngunnawal South,999,Informal,Informal,999,N,N,,Informal,62,3.86
ACT,102,Fraser,32081,Nicholls,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,1376,-0.81
ACT,102,Fraser,32081,Nicholls,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,47,1.51
ACT,102,Fraser,32081,Nicholls,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1345,-2.18
ACT,102,Fraser,32081,Nicholls,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,350,3.69
ACT,102,Fraser,32081,Nicholls,999,Informal,Informal,999,N,N,,Informal,141,2.03
ACT,102,Fraser,38198,O'Connor,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,248,6.25
ACT,102,Fraser,38198,O'Connor,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,19,2.11
ACT,102,Fraser,38198,O'Connor,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,395,-10.96
ACT,102,Fraser,38198,O'Connor,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,240,6.44
ACT,102,Fraser,38198,O'Connor,999,Informal,Informal,999,N,N,,Informal,37,1.14
ACT,102,Fraser,8832,Page,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,676,1.78
ACT,102,Fraser,8832,Page,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,46,2.2
ACT,102,Fraser,8832,Page,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1039,-2.87
ACT,102,Fraser,8832,Page,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,333,2.84
ACT,102,Fraser,8832,Page,999,Informal,Informal,999,N,N,,Informal,113,2.32
ACT,102,Fraser,31626,Palmerston,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,805,-2.81
ACT,102,Fraser,31626,Palmerston,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,37,1.5
ACT,102,Fraser,31626,Palmerston,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1266,0.78
ACT,102,Fraser,31626,Palmerston,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,363,5
ACT,102,Fraser,31626,Palmerston,999,Informal,Informal,999,N,N,,Informal,135,1.84
ACT,102,Fraser,8833,Reid,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,227,1.96
ACT,102,Fraser,8833,Reid,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,26,3.66
ACT,102,Fraser,8833,Reid,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,289,-7.09
ACT,102,Fraser,8833,Reid,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,169,6.45
ACT,102,Fraser,8833,Reid,999,Informal,Informal,999,N,N,,Informal,12,0.76
ACT,102,Fraser,8834,Scullin,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,447,-2.57
ACT,102,Fraser,8834,Scullin,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,33,1.98
ACT,102,Fraser,8834,Scullin,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,855,-1.41
ACT,102,Fraser,8834,Scullin,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,328,6.89
ACT,102,Fraser,8834,Scullin,999,Informal,Informal,999,N,N,,Informal,109,3.78
ACT,102,Fraser,32467,Special Hospital Team 1,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,66,-4.59
ACT,102,Fraser,32467,Special Hospital Team 1,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,3,1.83
ACT,102,Fraser,32467,Special Hospital Team 1,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,80,2.23
ACT,102,Fraser,32467,Special Hospital Team 1,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,15,3.98
ACT,102,Fraser,32467,Special Hospital Team 1,999,Informal,Informal,999,N,N,,Informal,14,2.95
ACT,102,Fraser,32468,Special Hospital Team 2,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,49,4.25
ACT,102,Fraser,32468,Special Hospital Team 2,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,3,2.97
ACT,102,Fraser,32468,Special Hospital Team 2,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,42,-3.5
ACT,102,Fraser,32468,Special Hospital Team 2,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,7,1.19
ACT,102,Fraser,32468,Special Hospital Team 2,999,Informal,Informal,999,N,N,,Informal,14,8.23
ACT,102,Fraser,8836,Turner,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,428,0.67
ACT,102,Fraser,8836,Turner,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,54,2.51
ACT,102,Fraser,8836,Turner,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,985,-9.24
ACT,102,Fraser,8836,Turner,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,681,10.88
ACT,102,Fraser,8836,Turner,999,Informal,Informal,999,N,N,,Informal,76,1.55
ACT,102,Fraser,8837,Watson,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,713,-0.44
ACT,102,Fraser,8837,Watson,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,49,1.64
ACT,102,Fraser,8837,Watson,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1375,-7.16
ACT,102,Fraser,8837,Watson,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,844,10.18
ACT,102,Fraser,8837,Watson,999,Informal,Informal,999,N,N,,Informal,110,1.83
ACT,102,Fraser,8838,Weetangera,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,755,1.56
ACT,102,Fraser,8838,Weetangera,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,45,1.98
ACT,102,Fraser,8838,Weetangera,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,1088,-3.71
ACT,102,Fraser,8838,Weetangera,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,384,3.32
ACT,102,Fraser,8838,Weetangera,999,Informal,Informal,999,N,N,,Informal,70,0.99
ACT,102,Fraser,8839,Wreck Bay,20858,MILLIGAN,James Keith,1,N,N,LP,Liberal,6,8.82
ACT,102,Fraser,8839,Wreck Bay,21307,HEDGES-PHILLIPS,Quintin,2,N,N,SPA,Secular Party of Australia,2,2.94
ACT,102,Fraser,8839,Wreck Bay,21210,LEIGH,Andrew,3,N,N,ALP,Australian Labor Party,48,19.2
ACT,102,Fraser,8839,Wreck Bay,20860,ESGUERRA,Indra,4,N,N,GRN,The Greens,12,-26.79
ACT,102,Fraser,8839,Wreck Bay,999,Informal,Informal,999,N,N,,Informal,1,-1.25
