2010 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Please Note: These results are not final. Event:15508 Phase:PostElection Generated:2010-08-25T06:44:06 Cycle:3cc2cbf8-c873-4707-900e-3ed984b180a0 Created:2010-08-25T06:32:21 Environment:PROD Site:CDC Server:DB01 Version:6.0.9.8314]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
SA,186,Kingston,7111,O'Sullivan Beach,20957,ZANKER,Chris,3,N,N,LP,Liberal,340,-7.78
SA,186,Kingston,7111,O'Sullivan Beach,20967,RISHWORTH,Amanda,4,N,Y,ALP,Australian Labor Party,772,7.78
SA,186,Kingston,7112,Pimpala,20957,ZANKER,Chris,3,N,N,LP,Liberal,646,-12.28
SA,186,Kingston,7112,Pimpala,20967,RISHWORTH,Amanda,4,N,Y,ALP,Australian Labor Party,1212,12.28
SA,186,Kingston,7113,Port Noarlunga,20957,ZANKER,Chris,3,N,N,LP,Liberal,474,-10.18
SA,186,Kingston,7113,Port Noarlunga,20967,RISHWORTH,Amanda,4,N,Y,ALP,Australian Labor Party,1005,10.18
SA,186,Kingston,7114,Reynella,20957,ZANKER,Chris,3,N,N,LP,Liberal,902,-8.73
SA,186,Kingston,7114,Reynella,20967,RISHWORTH,Amanda,4,N,Y,ALP,Australian Labor Party,1648,8.73
SA,186,Kingston,7115,Reynella East,20957,ZANKER,Chris,3,N,N,LP,Liberal,1180,-9.82
SA,186,Kingston,7115,Reynella East,20967,RISHWORTH,Amanda,4,N,Y,ALP,Australian Labor Party,2249,9.82
SA,186,Kingston,7116,Reynella South,20957,ZANKER,Chris,3,N,N,LP,Liberal,853,-6.94
SA,186,Kingston,7116,Reynella South,20967,RISHWORTH,Amanda,4,N,Y,ALP,Australian Labor Party,1633,6.94
SA,186,Kingston,7225,Seaford,20957,ZANKER,Chris,3,N,N,LP,Liberal,576,-12.91
SA,186,Kingston,7225,Seaford,20967,RISHWORTH,Amanda,4,N,Y,ALP,Australian Labor Party,1390,12.91
SA,186,Kingston,58621,Seaford Meadows,20957,ZANKER,Chris,3,N,N,LP,Liberal,327,-9.34
SA,186,Kingston,58621,Seaford Meadows,20967,RISHWORTH,Amanda,4,N,Y,ALP,Australian Labor Party,555,9.34
SA,186,Kingston,31287,Seaford Rise,20957,ZANKER,Chris,3,N,N,LP,Liberal,890,-13.11
SA,186,Kingston,31287,Seaford Rise,20967,RISHWORTH,Amanda,4,N,Y,ALP,Australian Labor Party,1756,13.11
SA,186,Kingston,7227,Sellicks Beach,20957,ZANKER,Chris,3,N,N,LP,Liberal,333,-8
SA,186,Kingston,7227,Sellicks Beach,20967,RISHWORTH,Amanda,4,N,Y,ALP,Australian Labor Party,669,8
SA,186,Kingston,7120,Sheidow Park,20957,ZANKER,Chris,3,N,N,LP,Liberal,793,-9.61
SA,186,Kingston,7120,Sheidow Park,20967,RISHWORTH,Amanda,4,N,Y,ALP,Australian Labor Party,1457,9.61
SA,186,Kingston,33232,Special Hospital Team 1,20957,ZANKER,Chris,3,N,N,LP,Liberal,99,-8.85
SA,186,Kingston,33232,Special Hospital Team 1,20967,RISHWORTH,Amanda,4,N,Y,ALP,Australian Labor Party,102,8.85
SA,186,Kingston,33233,Special Hospital Team 2,20957,ZANKER,Chris,3,N,N,LP,Liberal,46,-10.79
SA,186,Kingston,33233,Special Hospital Team 2,20967,RISHWORTH,Amanda,4,N,Y,ALP,Australian Labor Party,51,10.79
SA,186,Kingston,33234,Special Hospital Team 3,20957,ZANKER,Chris,3,N,N,LP,Liberal,63,-17.23
SA,186,Kingston,33234,Special Hospital Team 3,20967,RISHWORTH,Amanda,4,N,Y,ALP,Australian Labor Party,91,17.23
SA,186,Kingston,11653,Trott Park,20957,ZANKER,Chris,3,N,N,LP,Liberal,949,-11.66
SA,186,Kingston,11653,Trott Park,20967,RISHWORTH,Amanda,4,N,Y,ALP,Australian Labor Party,1664,11.66
SA,186,Kingston,7238,Willunga,20957,ZANKER,Chris,3,N,N,LP,Liberal,855,-8.73
SA,186,Kingston,7238,Willunga,20967,RISHWORTH,Amanda,4,N,Y,ALP,Australian Labor Party,1135,8.73
SA,186,Kingston,7100,Woodcroft,20957,ZANKER,Chris,3,N,N,LP,Liberal,1588,-12.47
SA,186,Kingston,7100,Woodcroft,20967,RISHWORTH,Amanda,4,N,Y,ALP,Australian Labor Party,2492,12.47
SA,186,Kingston,58619,Woodcroft South,20957,ZANKER,Chris,3,N,N,LP,Liberal,469,-9.49
SA,186,Kingston,58619,Woodcroft South,20967,RISHWORTH,Amanda,4,N,Y,ALP,Australian Labor Party,677,9.49
SA,187,Makin,31851,Adelaide (Makin),20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,52,7.06
SA,187,Makin,31851,Adelaide (Makin),20852,DAVIES,Liz,6,N,N,LP,Liberal,22,-7.06
SA,187,Makin,58738,Adelaide MAKIN PPVC,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,125,14.77
SA,187,Makin,58738,Adelaide MAKIN PPVC,20852,DAVIES,Liz,6,N,N,LP,Liberal,68,-14.77
SA,187,Makin,7124,Banksia Park,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1119,7.92
SA,187,Makin,7124,Banksia Park,20852,DAVIES,Liz,6,N,N,LP,Liberal,781,-7.92
SA,187,Makin,30178,Divisional Office (PREPOLL),20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,0,-50
SA,187,Makin,30178,Divisional Office (PREPOLL),20852,DAVIES,Liz,6,N,N,LP,Liberal,0,-50
SA,187,Makin,7128,Enfield North (Makin),20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,258,5.84
SA,187,Makin,7128,Enfield North (Makin),20852,DAVIES,Liz,6,N,N,LP,Liberal,115,-5.84
SA,187,Makin,7127,Fairview Park,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,928,4.41
SA,187,Makin,7127,Fairview Park,20852,DAVIES,Liz,6,N,N,LP,Liberal,787,-4.41
SA,187,Makin,7130,Golden Grove,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,342,4.86
SA,187,Makin,7130,Golden Grove,20852,DAVIES,Liz,6,N,N,LP,Liberal,395,-4.86
SA,187,Makin,12044,Golden Grove Central,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1113,3.61
SA,187,Makin,12044,Golden Grove Central,20852,DAVIES,Liz,6,N,N,LP,Liberal,881,-3.61
SA,187,Makin,32545,Golden Grove East,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1408,8.7
SA,187,Makin,32545,Golden Grove East,20852,DAVIES,Liz,6,N,N,LP,Liberal,947,-8.7
SA,187,Makin,31850,Greenwith,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1744,6.87
SA,187,Makin,31850,Greenwith,20852,DAVIES,Liz,6,N,N,LP,Liberal,1139,-6.87
SA,187,Makin,51056,Greenwith West,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1134,5.38
SA,187,Makin,51056,Greenwith West,20852,DAVIES,Liz,6,N,N,LP,Liberal,821,-5.38
SA,187,Makin,58608,Gulfview Heights,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,634,-3.08
SA,187,Makin,58608,Gulfview Heights,20852,DAVIES,Liz,6,N,N,LP,Liberal,434,3.08
SA,187,Makin,7133,Hope Valley,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,426,7.19
SA,187,Makin,7133,Hope Valley,20852,DAVIES,Liz,6,N,N,LP,Liberal,286,-7.19
SA,187,Makin,7132,Hope Valley West,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,867,2.48
SA,187,Makin,7132,Hope Valley West,20852,DAVIES,Liz,6,N,N,LP,Liberal,625,-2.49
SA,187,Makin,6666,Ingle Farm,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,2005,3.83
SA,187,Makin,6666,Ingle Farm,20852,DAVIES,Liz,6,N,N,LP,Liberal,762,-3.83
SA,187,Makin,7136,Ingle Farm North,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,579,3.69
SA,187,Makin,7136,Ingle Farm North,20852,DAVIES,Liz,6,N,N,LP,Liberal,190,-3.69
SA,187,Makin,7137,Modbury Central,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,859,4.9
SA,187,Makin,7137,Modbury Central,20852,DAVIES,Liz,6,N,N,LP,Liberal,558,-4.9
SA,187,Makin,7138,Modbury Heights,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,2062,5.8
SA,187,Makin,7138,Modbury Heights,20852,DAVIES,Liz,6,N,N,LP,Liberal,1223,-5.8
SA,187,Makin,7139,Modbury North,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1085,2.58
SA,187,Makin,7139,Modbury North,20852,DAVIES,Liz,6,N,N,LP,Liberal,681,-2.58
SA,187,Makin,38321,Modbury PPVC,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1748,5.05
SA,187,Makin,38321,Modbury PPVC,20852,DAVIES,Liz,6,N,N,LP,Liberal,1409,-5.05
SA,187,Makin,7140,Modbury West,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1563,3.62
SA,187,Makin,7140,Modbury West,20852,DAVIES,Liz,6,N,N,LP,Liberal,955,-3.62
SA,187,Makin,7142,Para Hills,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1396,2.16
SA,187,Makin,7142,Para Hills,20852,DAVIES,Liz,6,N,N,LP,Liberal,674,-2.16
SA,187,Makin,7143,Para Hills East,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1092,6.05
SA,187,Makin,7143,Para Hills East,20852,DAVIES,Liz,6,N,N,LP,Liberal,514,-6.05
SA,187,Makin,7144,Para Hills West,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1272,7.09
SA,187,Makin,7144,Para Hills West,20852,DAVIES,Liz,6,N,N,LP,Liberal,479,-7.09
SA,187,Makin,6678,Para Vista,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1775,2.7
SA,187,Makin,6678,Para Vista,20852,DAVIES,Liz,6,N,N,LP,Liberal,797,-2.7
SA,187,Makin,7145,Pooraka,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1480,-1.82
SA,187,Makin,7145,Pooraka,20852,DAVIES,Liz,6,N,N,LP,Liberal,663,1.82
SA,187,Makin,34289,Pooraka North,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,982,2.86
SA,187,Makin,34289,Pooraka North,20852,DAVIES,Liz,6,N,N,LP,Liberal,364,-2.86
SA,187,Makin,46671,Prison Mobile Team 1,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1,-50
SA,187,Makin,46671,Prison Mobile Team 1,20852,DAVIES,Liz,6,N,N,LP,Liberal,1,50
SA,187,Makin,7146,Redwood Park,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1518,5.39
SA,187,Makin,7146,Redwood Park,20852,DAVIES,Liz,6,N,N,LP,Liberal,920,-5.39
SA,187,Makin,7147,Ridgehaven,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1567,5.7
SA,187,Makin,7147,Ridgehaven,20852,DAVIES,Liz,6,N,N,LP,Liberal,952,-5.7
SA,187,Makin,7150,Salisbury East,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1349,1.76
SA,187,Makin,7150,Salisbury East,20852,DAVIES,Liz,6,N,N,LP,Liberal,658,-1.76
SA,187,Makin,6846,Salisbury East Central,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1186,4.24
SA,187,Makin,6846,Salisbury East Central,20852,DAVIES,Liz,6,N,N,LP,Liberal,547,-4.24
SA,187,Makin,33167,Salisbury East Estate,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,964,2.38
SA,187,Makin,33167,Salisbury East Estate,20852,DAVIES,Liz,6,N,N,LP,Liberal,508,-2.38
SA,187,Makin,33171,Salisbury Heights,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1287,2.36
SA,187,Makin,33171,Salisbury Heights,20852,DAVIES,Liz,6,N,N,LP,Liberal,973,-2.36
SA,187,Makin,33191,Special Hospital Team 1,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,65,11.16
SA,187,Makin,33191,Special Hospital Team 1,20852,DAVIES,Liz,6,N,N,LP,Liberal,42,-11.16
SA,187,Makin,33193,Special Hospital Team 2,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,54,1.92
SA,187,Makin,33193,Special Hospital Team 2,20852,DAVIES,Liz,6,N,N,LP,Liberal,50,-1.92
SA,187,Makin,7148,St Agnes,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1262,6.61
SA,187,Makin,7148,St Agnes,20852,DAVIES,Liz,6,N,N,LP,Liberal,979,-6.61
SA,187,Makin,7149,St Agnes West,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,966,4.44
SA,187,Makin,7149,St Agnes West,20852,DAVIES,Liz,6,N,N,LP,Liberal,667,-4.44
SA,187,Makin,7151,Surrey Downs,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1273,8
SA,187,Makin,7151,Surrey Downs,20852,DAVIES,Liz,6,N,N,LP,Liberal,722,-8
SA,187,Makin,7152,Tea Tree Gully,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,784,6.77
SA,187,Makin,7152,Tea Tree Gully,20852,DAVIES,Liz,6,N,N,LP,Liberal,659,-6.77
SA,187,Makin,12045,Valley View,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,787,3.02
SA,187,Makin,12045,Valley View,20852,DAVIES,Liz,6,N,N,LP,Liberal,459,-3.02
SA,187,Makin,38200,Walkley Heights,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1266,2.39
SA,187,Makin,38200,Walkley Heights,20852,DAVIES,Liz,6,N,N,LP,Liberal,826,-2.39
SA,187,Makin,8848,Wynn Vale,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,1957,6.19
SA,187,Makin,8848,Wynn Vale,20852,DAVIES,Liz,6,N,N,LP,Liberal,1353,-6.19
SA,187,Makin,51055,Wynn Vale West,20945,ZAPPIA,Tony,5,N,Y,ALP,Australian Labor Party,550,2.68
SA,187,Makin,51055,Wynn Vale West,20852,DAVIES,Liz,6,N,N,LP,Liberal,435,-2.68
SA,188,Mayo,6857,Aberfoyle Park,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,1251,-5.74
SA,188,Mayo,6857,Aberfoyle Park,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,1497,5.74
SA,188,Mayo,31782,Aberfoyle Park North (Mayo),20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,1170,-3.9
SA,188,Mayo,31782,Aberfoyle Park North (Mayo),21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,1109,3.9
SA,188,Mayo,31740,Aberfoyle Park South,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,577,-2.57
SA,188,Mayo,31740,Aberfoyle Park South,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,615,2.57
SA,188,Mayo,14249,Adelaide (Mayo),20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,24,-14.43
SA,188,Mayo,14249,Adelaide (Mayo),21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,36,14.43
SA,188,Mayo,58737,Adelaide MAYO PPVC,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,120,-7.32
SA,188,Mayo,58737,Adelaide MAYO PPVC,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,109,7.32
SA,188,Mayo,7156,Aldgate,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,893,1.89
SA,188,Mayo,7156,Aldgate,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,955,-1.89
SA,188,Mayo,7158,American River,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,112,2.88
SA,188,Mayo,7158,American River,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,80,-2.88
SA,188,Mayo,7159,Ashbourne,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,112,-4.95
SA,188,Mayo,7159,Ashbourne,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,74,4.95
SA,188,Mayo,7161,Basket Range,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,58,-2.43
SA,188,Mayo,7161,Basket Range,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,59,2.43
SA,188,Mayo,7162,Birdwood,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,451,6.55
SA,188,Mayo,7162,Birdwood,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,274,-6.55
SA,188,Mayo,7163,Bridgewater,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,711,0.54
SA,188,Mayo,7163,Bridgewater,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,816,-0.54
SA,188,Mayo,7165,Brukunga,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,161,10.69
SA,188,Mayo,7165,Brukunga,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,89,-10.69
SA,188,Mayo,7166,Callington,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,241,-1.2
SA,188,Mayo,7166,Callington,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,218,1.2
SA,188,Mayo,7167,Charleston,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,212,-0.42
SA,188,Mayo,7167,Charleston,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,102,0.42
SA,188,Mayo,7168,Cherry Gardens,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,398,2.73
SA,188,Mayo,7168,Cherry Gardens,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,212,-2.73
SA,188,Mayo,7169,Clarendon,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,300,-0.56
SA,188,Mayo,7169,Clarendon,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,196,0.56
SA,188,Mayo,7170,Coromandel Valley (Mayo),20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,502,-5.05
SA,188,Mayo,7170,Coromandel Valley (Mayo),21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,554,5.05
SA,188,Mayo,7171,Crafers,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,709,-1.69
SA,188,Mayo,7171,Crafers,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,612,1.69
SA,188,Mayo,7172,Cudlee Creek,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,149,-0.04
SA,188,Mayo,7172,Cudlee Creek,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,94,0.04
SA,188,Mayo,7173,Currency Creek,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,420,-5.5
SA,188,Mayo,7173,Currency Creek,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,270,5.5
SA,188,Mayo,7174,Delamere,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,134,-5.12
SA,188,Mayo,7174,Delamere,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,101,5.12
SA,188,Mayo,30179,Divisional Office (PREPOLL),20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,1,-41.67
SA,188,Mayo,30179,Divisional Office (PREPOLL),21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,3,41.67
SA,188,Mayo,7175,Echunga,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,483,0.57
SA,188,Mayo,7175,Echunga,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,273,-0.57
SA,188,Mayo,33643,Flagstaff Hill (Mayo),20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,188,-0.1
SA,188,Mayo,33643,Flagstaff Hill (Mayo),21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,157,0.1
SA,188,Mayo,7178,Forreston,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,118,-1.79
SA,188,Mayo,7178,Forreston,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,102,1.79
SA,188,Mayo,7179,Goolwa,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,1187,1.34
SA,188,Mayo,7179,Goolwa,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,931,-1.34
SA,188,Mayo,46417,Goolwa Central,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,771,0
SA,188,Mayo,46417,Goolwa Central,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,559,0
SA,188,Mayo,7180,Gosse,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,29,-4.68
SA,188,Mayo,7180,Gosse,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,16,4.68
SA,188,Mayo,7181,Gumeracha,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,332,1.51
SA,188,Mayo,7181,Gumeracha,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,201,-1.51
SA,188,Mayo,7182,Hahndorf,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,1013,-2.11
SA,188,Mayo,7182,Hahndorf,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,575,2.11
SA,188,Mayo,33175,Happy Valley (Mayo),20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,835,-0.43
SA,188,Mayo,33175,Happy Valley (Mayo),21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,702,0.43
SA,188,Mayo,7183,Harrogate,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,79,-3.93
SA,188,Mayo,7183,Harrogate,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,63,3.93
SA,188,Mayo,7185,Hindmarsh Valley,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,164,6.36
SA,188,Mayo,7185,Hindmarsh Valley,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,58,-6.36
SA,188,Mayo,7186,Hope Forest,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,155,0.6
SA,188,Mayo,7186,Hope Forest,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,73,-0.6
SA,188,Mayo,7134,Houghton,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,340,-3.76
SA,188,Mayo,7134,Houghton,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,222,3.76
SA,188,Mayo,7187,Inman Valley,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,93,-7.9
SA,188,Mayo,7187,Inman Valley,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,81,7.9
SA,188,Mayo,7189,Kangarilla,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,293,-3.31
SA,188,Mayo,7189,Kangarilla,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,227,3.31
SA,188,Mayo,7371,Kersbrook,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,419,-0.12
SA,188,Mayo,7371,Kersbrook,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,315,0.12
SA,188,Mayo,7191,Kingscote,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,889,1.54
SA,188,Mayo,7191,Kingscote,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,494,-1.54
SA,188,Mayo,12995,Kingscote PPVC,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,0,0
SA,188,Mayo,12995,Kingscote PPVC,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,0,0
SA,188,Mayo,7192,Langhorne Creek,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,257,1.85
SA,188,Mayo,7192,Langhorne Creek,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,79,-1.85
SA,188,Mayo,7193,Lenswood,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,265,-2.83
SA,188,Mayo,7193,Lenswood,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,153,2.83
SA,188,Mayo,7194,Littlehampton,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,1103,2.21
SA,188,Mayo,7194,Littlehampton,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,786,-2.21
SA,188,Mayo,7195,Lobethal,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,818,-0.2
SA,188,Mayo,7195,Lobethal,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,486,0.2
SA,188,Mayo,7196,Longwood,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,187,5.1
SA,188,Mayo,7196,Longwood,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,160,-5.1
SA,188,Mayo,7197,Macclesfield,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,444,2.19
SA,188,Mayo,7197,Macclesfield,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,450,-2.19
SA,188,Mayo,36828,Magill (Mayo),20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,456,1.12
SA,188,Mayo,36828,Magill (Mayo),21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,268,-1.12
SA,188,Mayo,7200,Meadows,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,540,2.43
SA,188,Mayo,7200,Meadows,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,334,-2.43
SA,188,Mayo,7201,Middleton,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,364,-1.41
SA,188,Mayo,7201,Middleton,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,321,1.41
SA,188,Mayo,7202,Milang,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,366,1.89
SA,188,Mayo,7202,Milang,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,249,-1.89
SA,188,Mayo,7204,Montacute,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,96,4.19
SA,188,Mayo,7204,Montacute,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,82,-4.19
SA,188,Mayo,7205,Mount Barker,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,2268,3.6
SA,188,Mayo,7205,Mount Barker,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,1779,-3.6
SA,188,Mayo,46416,Mount Barker Central,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,839,0.32
SA,188,Mayo,46416,Mount Barker Central,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,700,-0.32
SA,188,Mayo,7206,Mount Compass,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,643,1.66
SA,188,Mayo,7206,Mount Compass,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,471,-1.66
SA,188,Mayo,7207,Mount Pleasant,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,331,-0.46
SA,188,Mayo,7207,Mount Pleasant,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,255,0.46
SA,188,Mayo,7208,Mount Torrens,20816,BRIGGS,Jamie,2,N,Y,LP,Liberal,205,-2.86
SA,188,Mayo,7208,Mount Torrens,21011,DAVIS,Sam,6,N,N,ALP,Australian Labor Party,150,2.86
